[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=comfort seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/comfort/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/comfort/seed_42/ppo_comfort_seed42_1
---------------------------------
| rollout/           |          |
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 50.9        |
| time/                   |             |
|    fps                  | 27          |
|    iterations           | 46          |
|    time_elapsed         | 841         |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.015018431 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.546      |
|    explained_variance   | 0.0169      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0403     |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0401     |
|    value_loss           | 0.00246     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 51.6        |
| time/                   |             |
|    fps                  | 27          |
|    iterations           | 47          |
|    time_elapsed         | 861         |
|    total_timesteps      | 24064       |
| train/                  |             |
|    approx_kl            | 0.017167725 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.64       |
|    explained_variance   | -0.527      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0602     |
|    n_updates            | 460         |
|    policy_gradient_loss | -0.0386     |
|    value_loss           | 0.00471     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 52.8        |
| time/                   |             |
|    fps                  | 27          |
|    iterations           | 48          |
|    time_elapsed         | 881         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.009184016 |
|    clip_fraction        | 0.0813      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.525      |
|    explained_variance   | -0.865      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0581     |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0258     |
|    value_loss           | 0.00429     |
-----------------------------------------
[Eval @25000] R=7.4±2.3 CR=0.200 Spd=20.8 LC=5.5 SR=0.800
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 153         |
|    ep_rew_mean          | 53.9        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 49          |
|    time_elapsed         | 972         |
|    total_timesteps      | 25088       |
| train/                  |             |
|    approx_kl            | 0.015809912 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.636      |
|    explained_variance   | -0.483      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0508     |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.04       |
|    value_loss           | 0.00594     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | 54.4        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 50          |
|    time_elapsed         | 992         |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.018515365 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.617      |
|    explained_variance   | -0.139      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0688     |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.042      |
|    value_loss           | 0.00235     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 56.3        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 51          |
|    time_elapsed         | 1012        |
|    total_timesteps      | 26112       |
| train/                  |             |
|    approx_kl            | 0.016716918 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.519      |
|    explained_variance   | -1.05       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0622     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.038      |
|    value_loss           | 0.0052      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 56.6        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 52          |
|    time_elapsed         | 1032        |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.019120099 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.49       |
|    explained_variance   | -16.2       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0764     |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.0337     |
|    value_loss           | 0.00128     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | 57.7        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 53          |
|    time_elapsed         | 1052        |
|    total_timesteps      | 27136       |
| train/                  |             |
|    approx_kl            | 0.017464139 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.542      |
|    explained_variance   | -9.28       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.05       |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.0355     |
|    value_loss           | 0.00101     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 160        |
|    ep_rew_mean          | 58.1       |
| time/                   |            |
|    fps                  | 25         |
|    iterations           | 54         |
|    time_elapsed         | 1072       |
|    total_timesteps      | 27648      |
| train/                  |            |
|    approx_kl            | 0.01139419 |
|    clip_fraction        | 0.0984     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.492     |
|    explained_variance   | -9.3       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0189    |
|    n_updates            | 530        |
|    policy_gradient_loss | -0.0255    |
|    value_loss           | 0.00108    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 161        |
|    ep_rew_mean          | 58.9       |
| time/                   |            |
|    fps                  | 25         |
|    iterations           | 55         |
|    time_elapsed         | 1092       |
|    total_timesteps      | 28160      |
| train/                  |            |
|    approx_kl            | 0.01772194 |
|    clip_fraction        | 0.15       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.588     |
|    explained_variance   | 0.0351     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0628    |
|    n_updates            | 540        |
|    policy_gradient_loss | -0.0418    |
|    value_loss           | 0.0062     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | 59.1        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 56          |
|    time_elapsed         | 1112        |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.016299717 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.522      |
|    explained_variance   | -17.9       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0398     |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.0346     |
|    value_loss           | 0.00176     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 163         |
|    ep_rew_mean          | 60.1        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 57          |
|    time_elapsed         | 1133        |
|    total_timesteps      | 29184       |
| train/                  |             |
|    approx_kl            | 0.013841188 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.603      |
|    explained_variance   | 0.0596      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0381     |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.0346     |
|    value_loss           | 0.00966     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | 61.1        |
| time/                   |             |
|    fps                  | 25          |
|    iterations           | 58          |
|    time_elapsed         | 1153        |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.016518747 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.533      |
|    explained_variance   | -7.64       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0626     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.0394     |
|    value_loss           | 0.00183     |
-----------------------------------------
[Eval @30000] R=7.7±2.3 CR=0.100 Spd=20.8 LC=0.3 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 166         |
|    ep_rew_mean          | 61.6        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 59          |
|    time_elapsed         | 1244        |
|    total_timesteps      | 30208       |
| train/                  |             |
|    approx_kl            | 0.017534304 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.495      |
|    explained_variance   | -11.4       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0603     |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.0264     |
|    value_loss           | 0.0009      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | 62.4        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 60          |
|    time_elapsed         | 1264        |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.018896252 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.524      |
|    explained_variance   | -0.0637     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0328     |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.0437     |
|    value_loss           | 0.00228     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 62.7        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 61          |
|    time_elapsed         | 1285        |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.021213315 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.575      |
|    explained_variance   | -0.457      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0713     |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.0419     |
|    value_loss           | 0.00366     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 63          |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 62          |
|    time_elapsed         | 1292        |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.014376747 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.421      |
|    explained_variance   | 0.156       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0256     |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.022      |
|    value_loss           | 0.00679     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 61.8        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 63          |
|    time_elapsed         | 1311        |
|    total_timesteps      | 32256       |
| train/                  |             |
|    approx_kl            | 0.014428763 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.427      |
|    explained_variance   | -7.93       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0448     |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.034      |
|    value_loss           | 0.000558    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | 62.2        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 64          |
|    time_elapsed         | 1331        |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.011443696 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.472      |
|    explained_variance   | 0.454       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0466     |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.028      |
|    value_loss           | 0.0033      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 168        |
|    ep_rew_mean          | 63.6       |
| time/                   |            |
|    fps                  | 24         |
|    iterations           | 65         |
|    time_elapsed         | 1351       |
|    total_timesteps      | 33280      |
| train/                  |            |
|    approx_kl            | 0.01733188 |
|    clip_fraction        | 0.13       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.549     |
|    explained_variance   | -0.969     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0633    |
|    n_updates            | 640        |
|    policy_gradient_loss | -0.0335    |
|    value_loss           | 0.00378    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 64.3        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 66          |
|    time_elapsed         | 1371        |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.015170338 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.477      |
|    explained_variance   | -0.374      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0621     |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.0356     |
|    value_loss           | 0.00266     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 64.1        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 67          |
|    time_elapsed         | 1392        |
|    total_timesteps      | 34304       |
| train/                  |             |
|    approx_kl            | 0.015366423 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.45       |
|    explained_variance   | -7.04       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0506     |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.0304     |
|    value_loss           | 0.000737    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 173         |
|    ep_rew_mean          | 66.4        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 68          |
|    time_elapsed         | 1400        |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.019237908 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.526      |
|    explained_variance   | -0.517      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0817     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0422     |
|    value_loss           | 0.00342     |
-----------------------------------------
[Eval @35000] R=8.1±0.3 CR=0.000 Spd=20.4 LC=0.9 SR=1.000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 66.8        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 69          |
|    time_elapsed         | 1432        |
|    total_timesteps      | 35328       |
| train/                  |             |
|    approx_kl            | 0.017813077 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.588      |
|    explained_variance   | -9.93       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0537     |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.0299     |
|    value_loss           | 0.00106     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 67.3        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 70          |
|    time_elapsed         | 1440        |
|    total_timesteps      | 35840       |
| train/                  |             |
|    approx_kl            | 0.014220868 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.492      |
|    explained_variance   | -0.638      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0372     |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.0264     |
|    value_loss           | 0.00333     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 67.3        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 71          |
|    time_elapsed         | 1460        |
|    total_timesteps      | 36352       |
| train/                  |             |
|    approx_kl            | 0.015301022 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.421      |
|    explained_variance   | -0.235      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0371     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.029      |
|    value_loss           | 0.002       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 67.8        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 72          |
|    time_elapsed         | 1480        |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.015703801 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.504      |
|    explained_variance   | -1.15       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0416     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.0282     |
|    value_loss           | 0.00436     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 67.6        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 73          |
|    time_elapsed         | 1501        |
|    total_timesteps      | 37376       |
| train/                  |             |
|    approx_kl            | 0.022158252 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.428      |
|    explained_variance   | -7.74       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0458     |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.0318     |
|    value_loss           | 0.000754    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 68.1        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 74          |
|    time_elapsed         | 1521        |
|    total_timesteps      | 37888       |
| train/                  |             |
|    approx_kl            | 0.016811833 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.487      |
|    explained_variance   | 0.238       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0558     |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.0354     |
|    value_loss           | 0.0042      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 68.1        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 75          |
|    time_elapsed         | 1541        |
|    total_timesteps      | 38400       |
| train/                  |             |
|    approx_kl            | 0.012397109 |
|    clip_fraction        | 0.0848      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.323      |
|    explained_variance   | -9.94       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0475     |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.0282     |
|    value_loss           | 0.00144     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 173        |
|    ep_rew_mean          | 67         |
| time/                   |            |
|    fps                  | 24         |
|    iterations           | 76         |
|    time_elapsed         | 1561       |
|    total_timesteps      | 38912      |
| train/                  |            |
|    approx_kl            | 0.02895168 |
|    clip_fraction        | 0.176      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.479     |
|    explained_variance   | -4.17      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.062     |
|    n_updates            | 750        |
|    policy_gradient_loss | -0.0473    |
|    value_loss           | 0.000963   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.5        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 77          |
|    time_elapsed         | 1581        |
|    total_timesteps      | 39424       |
| train/                  |             |
|    approx_kl            | 0.029626755 |
|    clip_fraction        | 0.175       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.515      |
|    explained_variance   | 0.199       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0565     |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.0439     |
|    value_loss           | 0.00365     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.2        |
| time/                   |             |
|    fps                  | 24          |
|    iterations           | 78          |
|    time_elapsed         | 1601        |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.020438505 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.46       |
|    explained_variance   | 0.2         |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0612     |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0338     |
|    value_loss           | 0.00311     |
-----------------------------------------
[Eval @40000] R=8.3±0.4 CR=0.000 Spd=20.7 LC=1.4 SR=1.000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.3        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 79          |
|    time_elapsed         | 1699        |
|    total_timesteps      | 40448       |
| train/                  |             |
|    approx_kl            | 0.018778116 |
|    clip_fraction        | 0.128       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.468      |
|    explained_variance   | 0.38        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0665     |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.0349     |
|    value_loss           | 0.00261     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.4        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 80          |
|    time_elapsed         | 1719        |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.012455145 |
|    clip_fraction        | 0.0861      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.361      |
|    explained_variance   | 0.255       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.027      |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.0238     |
|    value_loss           | 0.0064      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 65.7        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 81          |
|    time_elapsed         | 1739        |
|    total_timesteps      | 41472       |
| train/                  |             |
|    approx_kl            | 0.022424703 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.495      |
|    explained_variance   | -0.0929     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0712     |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.0398     |
|    value_loss           | 0.00205     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 65.9        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 82          |
|    time_elapsed         | 1759        |
|    total_timesteps      | 41984       |
| train/                  |             |
|    approx_kl            | 0.016035264 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.47       |
|    explained_variance   | 0.24        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0513     |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.0264     |
|    value_loss           | 0.00684     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.5        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 83          |
|    time_elapsed         | 1779        |
|    total_timesteps      | 42496       |
| train/                  |             |
|    approx_kl            | 0.012292992 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.318      |
|    explained_variance   | -12.3       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0506     |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.0344     |
|    value_loss           | 0.000592    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 66          |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 84          |
|    time_elapsed         | 1799        |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.022123268 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.333      |
|    explained_variance   | -9.73       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0409     |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.0254     |
|    value_loss           | 0.000601    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 65.9        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 85          |
|    time_elapsed         | 1819        |
|    total_timesteps      | 43520       |
| train/                  |             |
|    approx_kl            | 0.025183866 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.532      |
|    explained_variance   | 0.0434      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0441     |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.0386     |
|    value_loss           | 0.00265     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 168         |
|    ep_rew_mean          | 65.1        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 86          |
|    time_elapsed         | 1839        |
|    total_timesteps      | 44032       |
| train/                  |             |
|    approx_kl            | 0.033409268 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.487      |
|    explained_variance   | -4.28       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0933     |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.0501     |
|    value_loss           | 0.000871    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 170        |
|    ep_rew_mean          | 66.2       |
| time/                   |            |
|    fps                  | 23         |
|    iterations           | 87         |
|    time_elapsed         | 1859       |
|    total_timesteps      | 44544      |
| train/                  |            |
|    approx_kl            | 0.02156761 |
|    clip_fraction        | 0.133      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.475     |
|    explained_variance   | -0.447     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.047     |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.0348    |
|    value_loss           | 0.00274    |
----------------------------------------
[Eval @45000] R=7.4±2.4 CR=0.100 Spd=21.2 LC=7.8 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 170         |
|    ep_rew_mean          | 66.2        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 88          |
|    time_elapsed         | 1949        |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.021681579 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.447      |
|    explained_variance   | -6.12       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0469     |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.0441     |
|    value_loss           | 0.000977    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 66.8        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 89          |
|    time_elapsed         | 1958        |
|    total_timesteps      | 45568       |
| train/                  |             |
|    approx_kl            | 0.018510882 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.419      |
|    explained_variance   | -4.49       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0601     |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.0345     |
|    value_loss           | 0.000748    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | 67.5        |
| time/                   |             |
|    fps                  | 23          |
|    iterations           | 90          |
|    time_elapsed         | 1967        |
|    total_timesteps      | 46080       |
| train/                  |             |
|    approx_kl            | 0.013662066 |
|    clip_fraction        | 0.0904      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.344      |
|    explained_variance   | -5.92       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.03       |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.0231     |
|    value_loss           | 0.000461    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
