[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=baseline seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/baseline/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/baseline/seed_42/ppo_baseline_seed42_1
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 50.9        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 46          |
|    time_elapsed         | 1075        |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.023302604 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.05       |
|    explained_variance   | 0.0971      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0763     |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0546     |
|    value_loss           | 0.00852     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 128        |
|    ep_rew_mean          | 51.8       |
| time/                   |            |
|    fps                  | 21         |
|    iterations           | 47         |
|    time_elapsed         | 1096       |
|    total_timesteps      | 24064      |
| train/                  |            |
|    approx_kl            | 0.02594123 |
|    clip_fraction        | 0.244      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.07      |
|    explained_variance   | -1.02      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.102     |
|    n_updates            | 460        |
|    policy_gradient_loss | -0.0605    |
|    value_loss           | 0.00711    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 53.1        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 48          |
|    time_elapsed         | 1116        |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.028158445 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | -1.26       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0828     |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0557     |
|    value_loss           | 0.00425     |
-----------------------------------------
[Eval @25000] R=6.5±3.0 CR=0.300 Spd=21.9 LC=72.8 SR=0.700
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 133       |
|    ep_rew_mean          | 54.7      |
| time/                   |           |
|    fps                  | 20        |
|    iterations           | 49        |
|    time_elapsed         | 1199      |
|    total_timesteps      | 25088     |
| train/                  |           |
|    approx_kl            | 0.0178663 |
|    clip_fraction        | 0.16      |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.06     |
|    explained_variance   | -0.509    |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0817   |
|    n_updates            | 480       |
|    policy_gradient_loss | -0.0455   |
|    value_loss           | 0.00636   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 55.5        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 50          |
|    time_elapsed         | 1219        |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.023424795 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -28.6       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.112      |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.0571     |
|    value_loss           | 0.00216     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 54.8        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 51          |
|    time_elapsed         | 1239        |
|    total_timesteps      | 26112       |
| train/                  |             |
|    approx_kl            | 0.018404927 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.12       |
|    explained_variance   | -0.562      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0936     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.0432     |
|    value_loss           | 0.00273     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 54.5        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 52          |
|    time_elapsed         | 1259        |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.019620195 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.01       |
|    explained_variance   | 0.202       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0757     |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.0474     |
|    value_loss           | 0.00435     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 54.2        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 53          |
|    time_elapsed         | 1280        |
|    total_timesteps      | 27136       |
| train/                  |             |
|    approx_kl            | 0.019024659 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -1          |
|    learning_rate        | 0.0003      |
|    loss                 | -0.054      |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.0499     |
|    value_loss           | 0.00369     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 54.4        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 54          |
|    time_elapsed         | 1300        |
|    total_timesteps      | 27648       |
| train/                  |             |
|    approx_kl            | 0.022328364 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.06       |
|    explained_variance   | -0.119      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0546     |
|    n_updates            | 530         |
|    policy_gradient_loss | -0.0441     |
|    value_loss           | 0.00404     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 55.9        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 55          |
|    time_elapsed         | 1320        |
|    total_timesteps      | 28160       |
| train/                  |             |
|    approx_kl            | 0.024461307 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -39.1       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0983     |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.0572     |
|    value_loss           | 0.00177     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 55.5        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 56          |
|    time_elapsed         | 1340        |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.021818645 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | -0.415      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0766     |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.0498     |
|    value_loss           | 0.00276     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 55.6        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 57          |
|    time_elapsed         | 1361        |
|    total_timesteps      | 29184       |
| train/                  |             |
|    approx_kl            | 0.017484067 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.963      |
|    explained_variance   | 0.071       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0743     |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.0416     |
|    value_loss           | 0.00869     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 56.1        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 58          |
|    time_elapsed         | 1381        |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.019667657 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1          |
|    explained_variance   | -1.19       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0775     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.0509     |
|    value_loss           | 0.00361     |
-----------------------------------------
[Eval @30000] NEW BEST mean_reward=8.060
[Eval @30000] R=8.1±1.0 CR=0.100 Spd=21.8 LC=61.6 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.8        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 59          |
|    time_elapsed         | 1476        |
|    total_timesteps      | 30208       |
| train/                  |             |
|    approx_kl            | 0.021456536 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.981      |
|    explained_variance   | 0.00648     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0547     |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.0467     |
|    value_loss           | 0.00344     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 138        |
|    ep_rew_mean          | 57.8       |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 60         |
|    time_elapsed         | 1496       |
|    total_timesteps      | 30720      |
| train/                  |            |
|    approx_kl            | 0.01944996 |
|    clip_fraction        | 0.157      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.955     |
|    explained_variance   | -0.0581    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0661    |
|    n_updates            | 590        |
|    policy_gradient_loss | -0.0417    |
|    value_loss           | 0.00689    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.7        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 61          |
|    time_elapsed         | 1517        |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.019171707 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.963      |
|    explained_variance   | -0.0968     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0914     |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.0462     |
|    value_loss           | 0.00691     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 137        |
|    ep_rew_mean          | 57         |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 62         |
|    time_elapsed         | 1537       |
|    total_timesteps      | 31744      |
| train/                  |            |
|    approx_kl            | 0.02194194 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.996     |
|    explained_variance   | -0.272     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0748    |
|    n_updates            | 610        |
|    policy_gradient_loss | -0.0489    |
|    value_loss           | 0.00805    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 138        |
|    ep_rew_mean          | 57.5       |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 63         |
|    time_elapsed         | 1557       |
|    total_timesteps      | 32256      |
| train/                  |            |
|    approx_kl            | 0.02114296 |
|    clip_fraction        | 0.174      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.01      |
|    explained_variance   | -0.195     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0865    |
|    n_updates            | 620        |
|    policy_gradient_loss | -0.0504    |
|    value_loss           | 0.0062     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 55.6        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 64          |
|    time_elapsed         | 1577        |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.021815052 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.924      |
|    explained_variance   | -0.994      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0822     |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.0523     |
|    value_loss           | 0.00305     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.5        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 65          |
|    time_elapsed         | 1598        |
|    total_timesteps      | 33280       |
| train/                  |             |
|    approx_kl            | 0.019317457 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.927      |
|    explained_variance   | 0.194       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0803     |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.046      |
|    value_loss           | 0.006       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 137        |
|    ep_rew_mean          | 57.1       |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 66         |
|    time_elapsed         | 1618       |
|    total_timesteps      | 33792      |
| train/                  |            |
|    approx_kl            | 0.01886058 |
|    clip_fraction        | 0.152      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.959     |
|    explained_variance   | -0.692     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0803    |
|    n_updates            | 650        |
|    policy_gradient_loss | -0.0412    |
|    value_loss           | 0.00609    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.6        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 67          |
|    time_elapsed         | 1638        |
|    total_timesteps      | 34304       |
| train/                  |             |
|    approx_kl            | 0.021754377 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.957      |
|    explained_variance   | -0.281      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0812     |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.0507     |
|    value_loss           | 0.00567     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 55.9        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 68          |
|    time_elapsed         | 1658        |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.020059517 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.95       |
|    explained_variance   | -0.0568     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0613     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0436     |
|    value_loss           | 0.00617     |
-----------------------------------------
[Eval @35000] R=7.5±1.8 CR=0.200 Spd=22.2 LC=82.0 SR=0.800
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | 55.9       |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 69         |
|    time_elapsed         | 1749       |
|    total_timesteps      | 35328      |
| train/                  |            |
|    approx_kl            | 0.01931534 |
|    clip_fraction        | 0.164      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.92      |
|    explained_variance   | -0.0506    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0746    |
|    n_updates            | 680        |
|    policy_gradient_loss | -0.0418    |
|    value_loss           | 0.00687    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.5        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 70          |
|    time_elapsed         | 1769        |
|    total_timesteps      | 35840       |
| train/                  |             |
|    approx_kl            | 0.026840726 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.906      |
|    explained_variance   | -14.1       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0844     |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.0564     |
|    value_loss           | 0.00196     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.7        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 71          |
|    time_elapsed         | 1790        |
|    total_timesteps      | 36352       |
| train/                  |             |
|    approx_kl            | 0.028310824 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.917      |
|    explained_variance   | -0.0693     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0712     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.0459     |
|    value_loss           | 0.00585     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 57.7        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 72          |
|    time_elapsed         | 1810        |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.027861454 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.898      |
|    explained_variance   | 0.0564      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0455     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.0441     |
|    value_loss           | 0.011       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 56.1        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 73          |
|    time_elapsed         | 1830        |
|    total_timesteps      | 37376       |
| train/                  |             |
|    approx_kl            | 0.024563372 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.909      |
|    explained_variance   | -0.288      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0758     |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.0496     |
|    value_loss           | 0.00408     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 55.8        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 74          |
|    time_elapsed         | 1850        |
|    total_timesteps      | 37888       |
| train/                  |             |
|    approx_kl            | 0.021463154 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.89       |
|    explained_variance   | 0.171       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0756     |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.0461     |
|    value_loss           | 0.00431     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 131        |
|    ep_rew_mean          | 54.1       |
| time/                   |            |
|    fps                  | 20         |
|    iterations           | 75         |
|    time_elapsed         | 1858       |
|    total_timesteps      | 38400      |
| train/                  |            |
|    approx_kl            | 0.02964019 |
|    clip_fraction        | 0.217      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.919     |
|    explained_variance   | 0.323      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0847    |
|    n_updates            | 740        |
|    policy_gradient_loss | -0.0493    |
|    value_loss           | 0.00477    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 53.2        |
| time/                   |             |
|    fps                  | 20          |
|    iterations           | 76          |
|    time_elapsed         | 1867        |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.022605449 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.881      |
|    explained_variance   | 0.245       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0514     |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.0499     |
|    value_loss           | 0.00697     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 54          |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 77          |
|    time_elapsed         | 1874        |
|    total_timesteps      | 39424       |
| train/                  |             |
|    approx_kl            | 0.023054881 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.904      |
|    explained_variance   | -0.103      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0804     |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.0433     |
|    value_loss           | 0.0059      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 53          |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 78          |
|    time_elapsed         | 1884        |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.031061456 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.891      |
|    explained_variance   | -44.1       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0727     |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0581     |
|    value_loss           | 0.00228     |
-----------------------------------------
[Eval @40000] R=7.4±2.1 CR=0.200 Spd=22.1 LC=61.9 SR=0.800
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 129       |
|    ep_rew_mean          | 53        |
| time/                   |           |
|    fps                  | 21        |
|    iterations           | 79        |
|    time_elapsed         | 1917      |
|    total_timesteps      | 40448     |
| train/                  |           |
|    approx_kl            | 0.0211234 |
|    clip_fraction        | 0.199     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.926    |
|    explained_variance   | 0.178     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0829   |
|    n_updates            | 780       |
|    policy_gradient_loss | -0.0493   |
|    value_loss           | 0.00885   |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 128        |
|    ep_rew_mean          | 52.5       |
| time/                   |            |
|    fps                  | 21         |
|    iterations           | 80         |
|    time_elapsed         | 1924       |
|    total_timesteps      | 40960      |
| train/                  |            |
|    approx_kl            | 0.03789295 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.914     |
|    explained_variance   | -15.5      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.105     |
|    n_updates            | 790        |
|    policy_gradient_loss | -0.0605    |
|    value_loss           | 0.00235    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 53.4        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 81          |
|    time_elapsed         | 1930        |
|    total_timesteps      | 41472       |
| train/                  |             |
|    approx_kl            | 0.023333702 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.887      |
|    explained_variance   | -0.205      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0652     |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.0458     |
|    value_loss           | 0.00503     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 54.5        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 82          |
|    time_elapsed         | 1937        |
|    total_timesteps      | 41984       |
| train/                  |             |
|    approx_kl            | 0.023044322 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.812      |
|    explained_variance   | -24.7       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0955     |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.0467     |
|    value_loss           | 0.00328     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 55.5        |
| time/                   |             |
|    fps                  | 21          |
|    iterations           | 83          |
|    time_elapsed         | 1943        |
|    total_timesteps      | 42496       |
| train/                  |             |
|    approx_kl            | 0.024173532 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.828      |
|    explained_variance   | -0.403      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0783     |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.0501     |
|    value_loss           | 0.00416     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 55.7        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 84          |
|    time_elapsed         | 1951        |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.024820276 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.879      |
|    explained_variance   | -28.8       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0934     |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.0509     |
|    value_loss           | 0.00169     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.9        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 85          |
|    time_elapsed         | 1959        |
|    total_timesteps      | 43520       |
| train/                  |             |
|    approx_kl            | 0.027822455 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.875      |
|    explained_variance   | -0.319      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.056      |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.049      |
|    value_loss           | 0.00547     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 56.9        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 86          |
|    time_elapsed         | 1966        |
|    total_timesteps      | 44032       |
| train/                  |             |
|    approx_kl            | 0.026672764 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.849      |
|    explained_variance   | -0.267      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0633     |
|    n_updates            | 850         |
|    policy_gradient_loss | -0.0475     |
|    value_loss           | 0.00213     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 136        |
|    ep_rew_mean          | 57.5       |
| time/                   |            |
|    fps                  | 22         |
|    iterations           | 87         |
|    time_elapsed         | 1976       |
|    total_timesteps      | 44544      |
| train/                  |            |
|    approx_kl            | 0.02128881 |
|    clip_fraction        | 0.173      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.84      |
|    explained_variance   | -41.1      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0691    |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.0483    |
|    value_loss           | 0.00161    |
----------------------------------------
[Eval @45000] R=7.5±2.1 CR=0.200 Spd=22.3 LC=66.9 SR=0.800
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 57.7        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 88          |
|    time_elapsed         | 2011        |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.024082055 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.898      |
|    explained_variance   | 0.0495      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0551     |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.0458     |
|    value_loss           | 0.00584     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 55.9        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 89          |
|    time_elapsed         | 2017        |
|    total_timesteps      | 45568       |
| train/                  |             |
|    approx_kl            | 0.033778638 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.891      |
|    explained_variance   | 0.171       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0854     |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.0505     |
|    value_loss           | 0.00374     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 57.3        |
| time/                   |             |
|    fps                  | 22          |
|    iterations           | 90          |
|    time_elapsed         | 2024        |
|    total_timesteps      | 46080       |
| train/                  |             |
|    approx_kl            | 0.027022649 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.865      |
|    explained_variance   | 0.335       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0708     |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.0463     |
|    value_loss           | 0.00436     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
