[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=aggressive seed=789 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/aggressive/seed_789
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/aggressive/seed_789/ppo_aggressive_seed789_1
---------------------------------
| rollout/           |          |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 46          |
|    time_elapsed         | 638         |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.026675932 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.01       |
|    explained_variance   | -1.08       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0831     |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0582     |
|    value_loss           | 0.00194     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 109        |
|    ep_rew_mean          | 95.5       |
| time/                   |            |
|    fps                  | 37         |
|    iterations           | 47         |
|    time_elapsed         | 645        |
|    total_timesteps      | 24064      |
| train/                  |            |
|    approx_kl            | 0.02182721 |
|    clip_fraction        | 0.186      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.972     |
|    explained_variance   | -0.5       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0851    |
|    n_updates            | 460        |
|    policy_gradient_loss | -0.0557    |
|    value_loss           | 0.00149    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 97.1        |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 48          |
|    time_elapsed         | 651         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.028696667 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.01       |
|    explained_variance   | -1.31       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0859     |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0625     |
|    value_loss           | 0.00111     |
-----------------------------------------
[Eval @25000] R=8.5±0.2 CR=0.100 Spd=21.9 LC=44.8 SR=0.900
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 114        |
|    ep_rew_mean          | 100        |
| time/                   |            |
|    fps                  | 36         |
|    iterations           | 49         |
|    time_elapsed         | 692        |
|    total_timesteps      | 25088      |
| train/                  |            |
|    approx_kl            | 0.02815617 |
|    clip_fraction        | 0.206      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.949     |
|    explained_variance   | -0.543     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0901    |
|    n_updates            | 480        |
|    policy_gradient_loss | -0.0564    |
|    value_loss           | 0.00129    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 102         |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 50          |
|    time_elapsed         | 698         |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.023532804 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.978      |
|    explained_variance   | -2.79       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0921     |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.0561     |
|    value_loss           | 0.000906    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 101         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 51          |
|    time_elapsed         | 705         |
|    total_timesteps      | 26112       |
| train/                  |             |
|    approx_kl            | 0.021025559 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.994      |
|    explained_variance   | -1          |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0772     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.0489     |
|    value_loss           | 0.00189     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 52          |
|    time_elapsed         | 712         |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.027200753 |
|    clip_fraction        | 0.218       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.959      |
|    explained_variance   | 0.105       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0829     |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.0548     |
|    value_loss           | 0.00175     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 53          |
|    time_elapsed         | 718         |
|    total_timesteps      | 27136       |
| train/                  |             |
|    approx_kl            | 0.025165379 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.954      |
|    explained_variance   | -2.6        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.086      |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.0494     |
|    value_loss           | 0.000963    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 106        |
| time/                   |            |
|    fps                  | 38         |
|    iterations           | 54         |
|    time_elapsed         | 725        |
|    total_timesteps      | 27648      |
| train/                  |            |
|    approx_kl            | 0.02246646 |
|    clip_fraction        | 0.191      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.95      |
|    explained_variance   | -1.29      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0603    |
|    n_updates            | 530        |
|    policy_gradient_loss | -0.0504    |
|    value_loss           | 0.00113    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 105         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 55          |
|    time_elapsed         | 732         |
|    total_timesteps      | 28160       |
| train/                  |             |
|    approx_kl            | 0.025710627 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.913      |
|    explained_variance   | -1.15       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0872     |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.0573     |
|    value_loss           | 0.00127     |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 119       |
|    ep_rew_mean          | 105       |
| time/                   |           |
|    fps                  | 38        |
|    iterations           | 56        |
|    time_elapsed         | 746       |
|    total_timesteps      | 28672     |
| train/                  |           |
|    approx_kl            | 0.0199721 |
|    clip_fraction        | 0.153     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.93     |
|    explained_variance   | -0.182    |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0626   |
|    n_updates            | 550       |
|    policy_gradient_loss | -0.0477   |
|    value_loss           | 0.00108   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 106         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 57          |
|    time_elapsed         | 756         |
|    total_timesteps      | 29184       |
| train/                  |             |
|    approx_kl            | 0.019599836 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.921      |
|    explained_variance   | 0.00533     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0744     |
|    n_updates            | 560         |
|    policy_gradient_loss | -0.0467     |
|    value_loss           | 0.00182     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 106         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 58          |
|    time_elapsed         | 763         |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.024698846 |
|    clip_fraction        | 0.172       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.893      |
|    explained_variance   | -0.922      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0982     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.0503     |
|    value_loss           | 0.00101     |
-----------------------------------------
[Eval @30000] R=7.8±2.2 CR=0.100 Spd=21.6 LC=25.6 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 107         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 59          |
|    time_elapsed         | 800         |
|    total_timesteps      | 30208       |
| train/                  |             |
|    approx_kl            | 0.027383883 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.895      |
|    explained_variance   | -1.17       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0766     |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.0559     |
|    value_loss           | 0.00112     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_rew_mean          | 110         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 60          |
|    time_elapsed         | 817         |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.020484645 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.901      |
|    explained_variance   | -0.0851     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.088      |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.0506     |
|    value_loss           | 0.00104     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 108         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 61          |
|    time_elapsed         | 824         |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.017404642 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.855      |
|    explained_variance   | -1.27       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0513     |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.0415     |
|    value_loss           | 0.00105     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 108         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 62          |
|    time_elapsed         | 833         |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.022443892 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.886      |
|    explained_variance   | -0.64       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.072      |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.0463     |
|    value_loss           | 0.00173     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 63          |
|    time_elapsed         | 840         |
|    total_timesteps      | 32256       |
| train/                  |             |
|    approx_kl            | 0.023519732 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.867      |
|    explained_variance   | -1.12       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0851     |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.0545     |
|    value_loss           | 0.00136     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 110         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 64          |
|    time_elapsed         | 846         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.021792654 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.889      |
|    explained_variance   | -0.801      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.078      |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.0479     |
|    value_loss           | 0.00145     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 112         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 65          |
|    time_elapsed         | 854         |
|    total_timesteps      | 33280       |
| train/                  |             |
|    approx_kl            | 0.023258522 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.879      |
|    explained_variance   | -0.71       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0891     |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.0537     |
|    value_loss           | 0.00122     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 66          |
|    time_elapsed         | 862         |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.022692768 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.892      |
|    explained_variance   | -2.02       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0872     |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.0503     |
|    value_loss           | 0.000792    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 67          |
|    time_elapsed         | 876         |
|    total_timesteps      | 34304       |
| train/                  |             |
|    approx_kl            | 0.020443518 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.833      |
|    explained_variance   | -0.672      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0662     |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.0464     |
|    value_loss           | 0.000867    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | 114         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 68          |
|    time_elapsed         | 897         |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.023013998 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.889      |
|    explained_variance   | -0.162      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0662     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0475     |
|    value_loss           | 0.000832    |
-----------------------------------------
[Eval @35000] R=7.9±1.8 CR=0.100 Spd=21.6 LC=47.8 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 115         |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 69          |
|    time_elapsed         | 969         |
|    total_timesteps      | 35328       |
| train/                  |             |
|    approx_kl            | 0.032017916 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.911      |
|    explained_variance   | -0.185      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0968     |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.0553     |
|    value_loss           | 0.000631    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 115         |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 70          |
|    time_elapsed         | 983         |
|    total_timesteps      | 35840       |
| train/                  |             |
|    approx_kl            | 0.022305861 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.869      |
|    explained_variance   | -0.154      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0626     |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.0441     |
|    value_loss           | 0.00119     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 129        |
|    ep_rew_mean          | 115        |
| time/                   |            |
|    fps                  | 36         |
|    iterations           | 71         |
|    time_elapsed         | 990        |
|    total_timesteps      | 36352      |
| train/                  |            |
|    approx_kl            | 0.01861519 |
|    clip_fraction        | 0.153      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.885     |
|    explained_variance   | -0.179     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0575    |
|    n_updates            | 700        |
|    policy_gradient_loss | -0.0392    |
|    value_loss           | 0.000989   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 117         |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 72          |
|    time_elapsed         | 996         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.025618289 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.866      |
|    explained_variance   | -1.05       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0754     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.052      |
|    value_loss           | 0.000858    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 116         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 73          |
|    time_elapsed         | 1002        |
|    total_timesteps      | 37376       |
| train/                  |             |
|    approx_kl            | 0.021755937 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.852      |
|    explained_variance   | -2.12       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0978     |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.053      |
|    value_loss           | 0.000799    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 118         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 74          |
|    time_elapsed         | 1009        |
|    total_timesteps      | 37888       |
| train/                  |             |
|    approx_kl            | 0.023534145 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.836      |
|    explained_variance   | -0.485      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0574     |
|    n_updates            | 730         |
|    policy_gradient_loss | -0.0479     |
|    value_loss           | 0.000782    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 117         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 75          |
|    time_elapsed         | 1015        |
|    total_timesteps      | 38400       |
| train/                  |             |
|    approx_kl            | 0.026803339 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.866      |
|    explained_variance   | -0.759      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0911     |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.051      |
|    value_loss           | 0.000546    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 118         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 76          |
|    time_elapsed         | 1024        |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.018779825 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.81       |
|    explained_variance   | -0.864      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.058      |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.0435     |
|    value_loss           | 0.000828    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 134        |
|    ep_rew_mean          | 120        |
| time/                   |            |
|    fps                  | 38         |
|    iterations           | 77         |
|    time_elapsed         | 1032       |
|    total_timesteps      | 39424      |
| train/                  |            |
|    approx_kl            | 0.02307656 |
|    clip_fraction        | 0.183      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.812     |
|    explained_variance   | -0.469     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0728    |
|    n_updates            | 760        |
|    policy_gradient_loss | -0.0433    |
|    value_loss           | 0.000918   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 124         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 78          |
|    time_elapsed         | 1041        |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.028663319 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.789      |
|    explained_variance   | -0.566      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0824     |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0498     |
|    value_loss           | 0.000991    |
-----------------------------------------
[Eval @40000] R=6.9±2.6 CR=0.300 Spd=22.2 LC=25.8 SR=0.700
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 122         |
| time/                   |             |
|    fps                  | 37          |
|    iterations           | 79          |
|    time_elapsed         | 1069        |
|    total_timesteps      | 40448       |
| train/                  |             |
|    approx_kl            | 0.022135025 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.829      |
|    explained_variance   | -0.606      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0746     |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.0439     |
|    value_loss           | 0.000837    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 124         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 80          |
|    time_elapsed         | 1076        |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.023267856 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.77       |
|    explained_variance   | -0.194      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0879     |
|    n_updates            | 790         |
|    policy_gradient_loss | -0.0475     |
|    value_loss           | 0.000947    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 124         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 81          |
|    time_elapsed         | 1083        |
|    total_timesteps      | 41472       |
| train/                  |             |
|    approx_kl            | 0.023820821 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.816      |
|    explained_variance   | -24.9       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0716     |
|    n_updates            | 800         |
|    policy_gradient_loss | -0.0512     |
|    value_loss           | 0.000353    |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 140       |
|    ep_rew_mean          | 126       |
| time/                   |           |
|    fps                  | 38        |
|    iterations           | 82        |
|    time_elapsed         | 1090      |
|    total_timesteps      | 41984     |
| train/                  |           |
|    approx_kl            | 0.0250315 |
|    clip_fraction        | 0.218     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.723    |
|    explained_variance   | -1.2      |
|    learning_rate        | 0.0003    |
|    loss                 | -0.087    |
|    n_updates            | 810       |
|    policy_gradient_loss | -0.049    |
|    value_loss           | 0.000663  |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 141        |
|    ep_rew_mean          | 127        |
| time/                   |            |
|    fps                  | 38         |
|    iterations           | 83         |
|    time_elapsed         | 1096       |
|    total_timesteps      | 42496      |
| train/                  |            |
|    approx_kl            | 0.02180822 |
|    clip_fraction        | 0.165      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.787     |
|    explained_variance   | -0.906     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0721    |
|    n_updates            | 820        |
|    policy_gradient_loss | -0.0417    |
|    value_loss           | 0.000613   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 38          |
|    iterations           | 84          |
|    time_elapsed         | 1103        |
|    total_timesteps      | 43008       |
| train/                  |             |
|    approx_kl            | 0.019391928 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.731      |
|    explained_variance   | -0.481      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0494     |
|    n_updates            | 830         |
|    policy_gradient_loss | -0.0387     |
|    value_loss           | 0.00071     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 132         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 85          |
|    time_elapsed         | 1110        |
|    total_timesteps      | 43520       |
| train/                  |             |
|    approx_kl            | 0.027594613 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.745      |
|    explained_variance   | -1.2        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0904     |
|    n_updates            | 840         |
|    policy_gradient_loss | -0.0482     |
|    value_loss           | 0.000812    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 148        |
|    ep_rew_mean          | 134        |
| time/                   |            |
|    fps                  | 39         |
|    iterations           | 86         |
|    time_elapsed         | 1117       |
|    total_timesteps      | 44032      |
| train/                  |            |
|    approx_kl            | 0.02796024 |
|    clip_fraction        | 0.215      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.767     |
|    explained_variance   | -10.8      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0831    |
|    n_updates            | 850        |
|    policy_gradient_loss | -0.0542    |
|    value_loss           | 0.000342   |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 146        |
|    ep_rew_mean          | 132        |
| time/                   |            |
|    fps                  | 39         |
|    iterations           | 87         |
|    time_elapsed         | 1123       |
|    total_timesteps      | 44544      |
| train/                  |            |
|    approx_kl            | 0.03277999 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.76      |
|    explained_variance   | -9.89      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0947    |
|    n_updates            | 860        |
|    policy_gradient_loss | -0.0544    |
|    value_loss           | 0.0004     |
----------------------------------------
[Eval @45000] R=8.1±1.0 CR=0.100 Spd=21.7 LC=29.4 SR=0.900
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 88          |
|    time_elapsed         | 1154        |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.023151193 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.768      |
|    explained_variance   | 0.0199      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0624     |
|    n_updates            | 870         |
|    policy_gradient_loss | -0.0421     |
|    value_loss           | 0.000869    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 133         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 89          |
|    time_elapsed         | 1161        |
|    total_timesteps      | 45568       |
| train/                  |             |
|    approx_kl            | 0.026773984 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.789      |
|    explained_variance   | -0.326      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0885     |
|    n_updates            | 880         |
|    policy_gradient_loss | -0.046      |
|    value_loss           | 0.000955    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 136         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 90          |
|    time_elapsed         | 1168        |
|    total_timesteps      | 46080       |
| train/                  |             |
|    approx_kl            | 0.025121082 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.781      |
|    explained_variance   | -12.9       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0759     |
|    n_updates            | 890         |
|    policy_gradient_loss | -0.0467     |
|    value_loss           | 0.000278    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | 137         |
| time/                   |             |
|    fps                  | 39          |
|    iterations           | 91          |
|    time_elapsed         | 1174        |
|    total_timesteps      | 46592       |
| train/                  |             |
|    approx_kl            | 0.024917807 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.741      |
