[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[PPO] reward=conservative seed=42 steps=50000 policy=MlpPolicy
[PPO] run_dir=./logs/ppo/conservative/seed_42
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
[WARNING] GrayscaleImage not available, falling back to OccupancyGrid.
Using cpu device
Logging to ./logs/ppo/conservative/seed_42/ppo_conservative_seed42_1
---------------------------------
| rollout/           |          |
|    value_loss           | 0.00682     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 167         |
|    ep_rew_mean          | 9.95        |
| time/                   |             |
|    fps                  | 28          |
|    iterations           | 46          |
|    time_elapsed         | 820         |
|    total_timesteps      | 23552       |
| train/                  |             |
|    approx_kl            | 0.013389397 |
|    clip_fraction        | 0.0926      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.235      |
|    explained_variance   | -1.69       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0297     |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0275     |
|    value_loss           | 0.00271     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 172          |
|    ep_rew_mean          | 11.6         |
| time/                   |              |
|    fps                  | 29           |
|    iterations           | 47           |
|    time_elapsed         | 826          |
|    total_timesteps      | 24064        |
| train/                  |              |
|    approx_kl            | 0.0036718373 |
|    clip_fraction        | 0.0293       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0864      |
|    explained_variance   | -0.00158     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0363      |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.0162      |
|    value_loss           | 0.000506     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 174         |
|    ep_rew_mean          | 12.8        |
| time/                   |             |
|    fps                  | 29          |
|    iterations           | 48          |
|    time_elapsed         | 833         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.012120251 |
|    clip_fraction        | 0.0439      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0886     |
|    explained_variance   | -4.33       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0341     |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0153     |
|    value_loss           | 0.000869    |
-----------------------------------------
[Eval @25000] NEW BEST mean_reward=2.500
[Eval @25000] R=2.5±2.1 CR=0.100 Spd=20.3 LC=3.8 SR=0.900
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 14.5         |
| time/                   |              |
|    fps                  | 28           |
|    iterations           | 49           |
|    time_elapsed         | 870          |
|    total_timesteps      | 25088        |
| train/                  |              |
|    approx_kl            | 0.0011636781 |
|    clip_fraction        | 0.0107       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0261      |
|    explained_variance   | -2.02        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0324      |
|    n_updates            | 480          |
|    policy_gradient_loss | -0.00739     |
|    value_loss           | 0.000188     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 14.9        |
| time/                   |             |
|    fps                  | 29          |
|    iterations           | 50          |
|    time_elapsed         | 881         |
|    total_timesteps      | 25600       |
| train/                  |             |
|    approx_kl            | 0.023553926 |
|    clip_fraction        | 0.0705      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.146      |
|    explained_variance   | -2.94       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0345     |
|    n_updates            | 490         |
|    policy_gradient_loss | -0.0143     |
|    value_loss           | 0.00274     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 177         |
|    ep_rew_mean          | 15.9        |
| time/                   |             |
|    fps                  | 29          |
|    iterations           | 51          |
|    time_elapsed         | 892         |
|    total_timesteps      | 26112       |
| train/                  |             |
|    approx_kl            | 0.012161158 |
|    clip_fraction        | 0.0863      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.187      |
|    explained_variance   | 0.16        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0148     |
|    n_updates            | 500         |
|    policy_gradient_loss | -0.0299     |
|    value_loss           | 0.00211     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 179         |
|    ep_rew_mean          | 17.1        |
| time/                   |             |
|    fps                  | 29          |
|    iterations           | 52          |
|    time_elapsed         | 901         |
|    total_timesteps      | 26624       |
| train/                  |             |
|    approx_kl            | 0.012115875 |
|    clip_fraction        | 0.0457      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.128      |
|    explained_variance   | -1.49       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0513     |
|    n_updates            | 510         |
|    policy_gradient_loss | -0.0295     |
|    value_loss           | 0.000988    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 179         |
|    ep_rew_mean          | 17.4        |
| time/                   |             |
|    fps                  | 29          |
|    iterations           | 53          |
|    time_elapsed         | 909         |
|    total_timesteps      | 27136       |
| train/                  |             |
|    approx_kl            | 0.010656007 |
|    clip_fraction        | 0.0547      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.12       |
|    explained_variance   | -0.58       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0192     |
|    n_updates            | 520         |
|    policy_gradient_loss | -0.0201     |
|    value_loss           | 0.00116     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 182          |
|    ep_rew_mean          | 18.8         |
| time/                   |              |
|    fps                  | 30           |
|    iterations           | 54           |
|    time_elapsed         | 915          |
|    total_timesteps      | 27648        |
| train/                  |              |
|    approx_kl            | 0.0026771217 |
|    clip_fraction        | 0.0301       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.154       |
|    explained_variance   | -0.622       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0214      |
|    n_updates            | 530          |
|    policy_gradient_loss | -0.00633     |
|    value_loss           | 0.00124      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | 19.2        |
| time/                   |             |
|    fps                  | 30          |
|    iterations           | 55          |
|    time_elapsed         | 924         |
|    total_timesteps      | 28160       |
| train/                  |             |
|    approx_kl            | 0.005524534 |
|    clip_fraction        | 0.0262      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0491     |
|    explained_variance   | -2.8        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0319     |
|    n_updates            | 540         |
|    policy_gradient_loss | -0.0131     |
|    value_loss           | 0.000346    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | 19.5        |
| time/                   |             |
|    fps                  | 30          |
|    iterations           | 56          |
|    time_elapsed         | 931         |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.013141004 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.238      |
|    explained_variance   | 0.314       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0168     |
|    n_updates            | 550         |
|    policy_gradient_loss | -0.0262     |
|    value_loss           | 0.00738     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 184          |
|    ep_rew_mean          | 19.5         |
| time/                   |              |
|    fps                  | 31           |
|    iterations           | 57           |
|    time_elapsed         | 937          |
|    total_timesteps      | 29184        |
| train/                  |              |
|    approx_kl            | 0.0023018888 |
|    clip_fraction        | 0.015        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0416      |
|    explained_variance   | -17.8        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0124      |
|    n_updates            | 560          |
|    policy_gradient_loss | -0.00533     |
|    value_loss           | 0.00143      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 185         |
|    ep_rew_mean          | 20.2        |
| time/                   |             |
|    fps                  | 31          |
|    iterations           | 58          |
|    time_elapsed         | 944         |
|    total_timesteps      | 29696       |
| train/                  |             |
|    approx_kl            | 0.014404022 |
|    clip_fraction        | 0.0482      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.102      |
|    explained_variance   | -1.59       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0142     |
|    n_updates            | 570         |
|    policy_gradient_loss | -0.0135     |
|    value_loss           | 0.0012      |
-----------------------------------------
[Eval @30000] NEW BEST mean_reward=3.850
[Eval @30000] R=3.9±0.3 CR=0.000 Spd=20.3 LC=0.4 SR=1.000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | 20.7        |
| time/                   |             |
|    fps                  | 30          |
|    iterations           | 59          |
|    time_elapsed         | 975         |
|    total_timesteps      | 30208       |
| train/                  |             |
|    approx_kl            | 0.012769992 |
|    clip_fraction        | 0.049       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.138      |
|    explained_variance   | 0.172       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00791     |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.00895    |
|    value_loss           | 0.0204      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 187        |
|    ep_rew_mean          | 21.3       |
| time/                   |            |
|    fps                  | 31         |
|    iterations           | 60         |
|    time_elapsed         | 982        |
|    total_timesteps      | 30720      |
| train/                  |            |
|    approx_kl            | 0.02734572 |
|    clip_fraction        | 0.0785     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.145     |
|    explained_variance   | 0.00353    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0502    |
|    n_updates            | 590        |
|    policy_gradient_loss | -0.0295    |
|    value_loss           | 0.00092    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | 21.9        |
| time/                   |             |
|    fps                  | 31          |
|    iterations           | 61          |
|    time_elapsed         | 988         |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.018645566 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.183      |
|    explained_variance   | -0.0283     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0467     |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.0255     |
|    value_loss           | 0.000961    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 22.6        |
| time/                   |             |
|    fps                  | 31          |
|    iterations           | 62          |
|    time_elapsed         | 995         |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.012779604 |
|    clip_fraction        | 0.0166      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0247     |
|    explained_variance   | -1.2        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0255     |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.0152     |
|    value_loss           | 9e-05       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 23          |
| time/                   |             |
|    fps                  | 32          |
|    iterations           | 63          |
|    time_elapsed         | 1001        |
|    total_timesteps      | 32256       |
| train/                  |             |
|    approx_kl            | 0.003980227 |
|    clip_fraction        | 0.0256      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0607     |
|    explained_variance   | -6.61       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00766    |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.00888    |
|    value_loss           | 0.00144     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 188          |
|    ep_rew_mean          | 23.3         |
| time/                   |              |
|    fps                  | 32           |
|    iterations           | 64           |
|    time_elapsed         | 1008         |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0027450921 |
|    clip_fraction        | 0.0193       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0516      |
|    explained_variance   | -1.49        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00864     |
|    n_updates            | 630          |
|    policy_gradient_loss | -0.00764     |
|    value_loss           | 0.000345     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 22.9        |
| time/                   |             |
|    fps                  | 32          |
|    iterations           | 65          |
|    time_elapsed         | 1014        |
|    total_timesteps      | 33280       |
| train/                  |             |
|    approx_kl            | 0.019261964 |
|    clip_fraction        | 0.068       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.173      |
|    explained_variance   | -0.103      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0593     |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.0311     |
|    value_loss           | 0.00131     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 186         |
|    ep_rew_mean          | 22.7        |
| time/                   |             |
|    fps                  | 33          |
|    iterations           | 66          |
|    time_elapsed         | 1021        |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.018218588 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.28       |
|    explained_variance   | -0.133      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.035      |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.0401     |
|    value_loss           | 0.0021      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 23.7        |
| time/                   |             |
|    fps                  | 33          |
|    iterations           | 67          |
|    time_elapsed         | 1027        |
|    total_timesteps      | 34304       |
| train/                  |             |
|    approx_kl            | 0.006455265 |
|    clip_fraction        | 0.0203      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0471     |
|    explained_variance   | 0.226       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0328     |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.0145     |
|    value_loss           | 0.00698     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 188         |
|    ep_rew_mean          | 24.1        |
| time/                   |             |
|    fps                  | 33          |
|    iterations           | 68          |
|    time_elapsed         | 1033        |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.002697085 |
|    clip_fraction        | 0.0172      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0411     |
|    explained_variance   | -4.82       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0125     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.00462    |
|    value_loss           | 0.00108     |
-----------------------------------------
[Eval @35000] R=3.6±0.8 CR=0.000 Spd=20.4 LC=2.3 SR=1.000
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 190           |
|    ep_rew_mean          | 24.6          |
| time/                   |               |
|    fps                  | 33            |
|    iterations           | 69            |
|    time_elapsed         | 1063          |
|    total_timesteps      | 35328         |
| train/                  |               |
|    approx_kl            | 0.00065262045 |
|    clip_fraction        | 0.00801       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0302       |
|    explained_variance   | -2.1          |
|    learning_rate        | 0.0003        |
|    loss                 | 0.00367       |
|    n_updates            | 680           |
|    policy_gradient_loss | -0.00401      |
|    value_loss           | 0.000233      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 191          |
|    ep_rew_mean          | 25.2         |
| time/                   |              |
|    fps                  | 33           |
|    iterations           | 70           |
|    time_elapsed         | 1069         |
|    total_timesteps      | 35840        |
| train/                  |              |
|    approx_kl            | 0.0015109631 |
|    clip_fraction        | 0.00977      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0269      |
|    explained_variance   | -6.17        |
|    learning_rate        | 0.0003       |
|    loss                 | -3.52e-05    |
|    n_updates            | 690          |
|    policy_gradient_loss | -0.00879     |
|    value_loss           | 0.000179     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 191          |
|    ep_rew_mean          | 25.4         |
| time/                   |              |
|    fps                  | 33           |
|    iterations           | 71           |
|    time_elapsed         | 1075         |
|    total_timesteps      | 36352        |
| train/                  |              |
|    approx_kl            | 0.0018255205 |
|    clip_fraction        | 0.00898      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0231      |
|    explained_variance   | -3.49        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.22e-05     |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.00371     |
|    value_loss           | 0.000168     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 191          |
|    ep_rew_mean          | 25.4         |
| time/                   |              |
|    fps                  | 34           |
|    iterations           | 72           |
|    time_elapsed         | 1081         |
|    total_timesteps      | 36864        |
| train/                  |              |
|    approx_kl            | 0.0051366305 |
|    clip_fraction        | 0.0359       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0998      |
|    explained_variance   | -5.71        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0148      |
|    n_updates            | 710          |
|    policy_gradient_loss | -0.00877     |
|    value_loss           | 0.00372      |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 191           |
|    ep_rew_mean          | 25.6          |
| time/                   |               |
|    fps                  | 34            |
|    iterations           | 73            |
|    time_elapsed         | 1088          |
|    total_timesteps      | 37376         |
| train/                  |               |
|    approx_kl            | 0.00033658103 |
|    clip_fraction        | 0.00215       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0194       |
|    explained_variance   | -3.92         |
|    learning_rate        | 0.0003        |
|    loss                 | -0.000596     |
|    n_updates            | 720           |
|    policy_gradient_loss | -0.0008       |
|    value_loss           | 0.000284      |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 191          |
|    ep_rew_mean          | 25.6         |
| time/                   |              |
|    fps                  | 34           |
|    iterations           | 74           |
|    time_elapsed         | 1094         |
|    total_timesteps      | 37888        |
| train/                  |              |
|    approx_kl            | 0.0008369015 |
|    clip_fraction        | 0.00801      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0215      |
|    explained_variance   | -7.12        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.000164    |
|    n_updates            | 730          |
|    policy_gradient_loss | -0.00321     |
|    value_loss           | 0.000115     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | 25.4        |
| time/                   |             |
|    fps                  | 34          |
|    iterations           | 75          |
|    time_elapsed         | 1100        |
|    total_timesteps      | 38400       |
| train/                  |             |
|    approx_kl            | 0.026816458 |
|    clip_fraction        | 0.0383      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0986     |
|    explained_variance   | -0.624      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0433     |
|    n_updates            | 740         |
|    policy_gradient_loss | -0.0161     |
|    value_loss           | 0.00113     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | 25.6        |
| time/                   |             |
|    fps                  | 35          |
|    iterations           | 76          |
|    time_elapsed         | 1106        |
|    total_timesteps      | 38912       |
| train/                  |             |
|    approx_kl            | 0.021252928 |
|    clip_fraction        | 0.0697      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.14       |
|    explained_variance   | 0.0733      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0326     |
|    n_updates            | 750         |
|    policy_gradient_loss | -0.0217     |
|    value_loss           | 0.000929    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 191         |
|    ep_rew_mean          | 25.6        |
| time/                   |             |
|    fps                  | 35          |
|    iterations           | 77          |
|    time_elapsed         | 1112        |
|    total_timesteps      | 39424       |
| train/                  |             |
|    approx_kl            | 0.032147486 |
|    clip_fraction        | 0.0561      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0846     |
|    explained_variance   | -0.524      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0491     |
|    n_updates            | 760         |
|    policy_gradient_loss | -0.0275     |
|    value_loss           | 0.000598    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 193         |
|    ep_rew_mean          | 26.2        |
| time/                   |             |
|    fps                  | 35          |
|    iterations           | 78          |
|    time_elapsed         | 1118        |
|    total_timesteps      | 39936       |
| train/                  |             |
|    approx_kl            | 0.024903115 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0451     |
|    explained_variance   | -0.487      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00778    |
|    n_updates            | 770         |
|    policy_gradient_loss | -0.0139     |
|    value_loss           | 0.000374    |
-----------------------------------------
[Eval @40000] R=3.2±1.4 CR=0.000 Spd=20.7 LC=5.1 SR=1.000
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 195         |
|    ep_rew_mean          | 26.7        |
| time/                   |             |
|    fps                  | 35          |
|    iterations           | 79          |
|    time_elapsed         | 1147        |
|    total_timesteps      | 40448       |
| train/                  |             |
|    approx_kl            | 0.025419533 |
|    clip_fraction        | 0.0393      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0497     |
|    explained_variance   | -2.93       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00526    |
|    n_updates            | 780         |
|    policy_gradient_loss | -0.0118     |
|    value_loss           | 0.000678    |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27.1         |
| time/                   |              |
|    fps                  | 35           |
|    iterations           | 80           |
|    time_elapsed         | 1153         |
|    total_timesteps      | 40960        |
| train/                  |              |
|    approx_kl            | 0.0076565007 |
|    clip_fraction        | 0.0387       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0649      |
|    explained_variance   | -0.219       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0362      |
|    n_updates            | 790          |
|    policy_gradient_loss | -0.012       |
|    value_loss           | 0.00027      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27           |
| time/                   |              |
|    fps                  | 35           |
|    iterations           | 81           |
|    time_elapsed         | 1159         |
|    total_timesteps      | 41472        |
| train/                  |              |
|    approx_kl            | 0.0060813474 |
|    clip_fraction        | 0.0357       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0544      |
|    explained_variance   | 0.0579       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0341      |
|    n_updates            | 800          |
|    policy_gradient_loss | -0.0154      |
|    value_loss           | 0.000309     |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | 26.8        |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 82          |
|    time_elapsed         | 1165        |
|    total_timesteps      | 41984       |
| train/                  |             |
|    approx_kl            | 0.005866841 |
|    clip_fraction        | 0.0471      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.0982     |
|    explained_variance   | 0.203       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0311     |
|    n_updates            | 810         |
|    policy_gradient_loss | -0.0151     |
|    value_loss           | 0.000282    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | 27          |
| time/                   |             |
|    fps                  | 36          |
|    iterations           | 83          |
|    time_elapsed         | 1171        |
|    total_timesteps      | 42496       |
| train/                  |             |
|    approx_kl            | 0.035229556 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.264      |
|    explained_variance   | 0.406       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0784     |
|    n_updates            | 820         |
|    policy_gradient_loss | -0.0495     |
|    value_loss           | 0.00155     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27.1         |
| time/                   |              |
|    fps                  | 36           |
|    iterations           | 84           |
|    time_elapsed         | 1177         |
|    total_timesteps      | 43008        |
| train/                  |              |
|    approx_kl            | 0.0018199327 |
|    clip_fraction        | 0.0158       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0313      |
|    explained_variance   | -8.69        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00436     |
|    n_updates            | 830          |
|    policy_gradient_loss | -0.00635     |
|    value_loss           | 0.000408     |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 197        |
|    ep_rew_mean          | 26.8       |
| time/                   |            |
|    fps                  | 36         |
|    iterations           | 85         |
|    time_elapsed         | 1183       |
|    total_timesteps      | 43520      |
| train/                  |            |
|    approx_kl            | 0.01595722 |
|    clip_fraction        | 0.082      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.139     |
|    explained_variance   | 0.49       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0579    |
|    n_updates            | 840        |
|    policy_gradient_loss | -0.0322    |
|    value_loss           | 0.000527   |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 26.8         |
| time/                   |              |
|    fps                  | 37           |
|    iterations           | 86           |
|    time_elapsed         | 1189         |
|    total_timesteps      | 44032        |
| train/                  |              |
|    approx_kl            | 0.0070862537 |
|    clip_fraction        | 0.0346       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.078       |
|    explained_variance   | -0.377       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0468      |
|    n_updates            | 850          |
|    policy_gradient_loss | -0.0163      |
|    value_loss           | 0.000547     |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 197           |
|    ep_rew_mean          | 26.9          |
| time/                   |               |
|    fps                  | 37            |
|    iterations           | 87            |
|    time_elapsed         | 1195          |
|    total_timesteps      | 44544         |
| train/                  |               |
|    approx_kl            | 0.00041892682 |
|    clip_fraction        | 0.00449       |
|    clip_range           | 0.2           |
|    entropy_loss         | -0.0106       |
|    explained_variance   | -19.4         |
|    learning_rate        | 0.0003        |
|    loss                 | -4.42e-05     |
|    n_updates            | 860           |
|    policy_gradient_loss | -0.00228      |
|    value_loss           | 7.83e-05      |
-------------------------------------------
[Eval @45000] NEW BEST mean_reward=4.300
[Eval @45000] R=4.3±0.2 CR=0.000 Spd=20.2 LC=0.4 SR=1.000
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27.3         |
| time/                   |              |
|    fps                  | 36           |
|    iterations           | 88           |
|    time_elapsed         | 1223         |
|    total_timesteps      | 45056        |
| train/                  |              |
|    approx_kl            | 0.0016576557 |
|    clip_fraction        | 0.00898      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.0151      |
|    explained_variance   | -8.31        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00726     |
|    n_updates            | 870          |
|    policy_gradient_loss | -0.00491     |
|    value_loss           | 0.000166     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27.4         |
| time/                   |              |
|    fps                  | 37           |
|    iterations           | 89           |
|    time_elapsed         | 1229         |
|    total_timesteps      | 45568        |
| train/                  |              |
|    approx_kl            | 0.0004716951 |
|    clip_fraction        | 0.00449      |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.00708     |
|    explained_variance   | -15.1        |
|    learning_rate        | 0.0003       |
|    loss                 | -5.55e-06    |
|    n_updates            | 880          |
|    policy_gradient_loss | -0.000115    |
|    value_loss           | 9.53e-05     |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 197          |
|    ep_rew_mean          | 27.5         |
| time/                   |              |
|    fps                  | 37           |
|    iterations           | 90           |
|    time_elapsed         | 1235         |
|    total_timesteps      | 46080        |
| train/                  |              |
|    approx_kl            | 0.0037940228 |
|    clip_fraction        | 0.00742      |
